"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"327","Chris Childs","Bryant","NEC",27.3,97.4,17.5,43,1.2,7.2,7.9,15.7,0.5,0.8,25.2,"Sr","2-Jun","Lindenwood",-2.14341
"328","Anyang Garang","Oklahoma","B12",2.6,41.2,16.8,20,0,15.5,0,11.9,0,0,0,"Fr","9-Jun","UMBC",-4.12191
"329","Justin Powell","Auburn","SEC",25.3,112.9,22.3,54.2,3.6,19.6,32.6,23,0,1.8,40.5,"Fr","6-Jun","Washington St.",0.895212
"330","Dibaji Walker","Massachusetts","A10",9,129.5,14.6,71.2,7.8,19,3.4,6.9,2.8,2,53.8,"Sr","9-Jun","Appalachian St.",-1.47069
"331","Jawaun Newton","Evansville","MVC",56.5,97.7,24.5,47.6,5.1,18.3,11.1,11.4,1.7,1.6,24.8,"Sr","3-Jun","Southern Illinois",-1.3353
"332","Sean McNeil","West Virginia","B12",81.6,110.7,17.2,50.2,1.2,7.9,8.8,10.7,0.3,1.2,23.1,"Sr","3-Jun","Ohio St.",0.047312
"333","Drew Friberg","Princeton","Ivy",75.7,121.8,13.6,58.4,1.9,11.8,6.8,7,0.2,1.5,11.2,"Sr","7-Jun","Belmont",-0.690136
"334","Jaylen Sebree","Morehead St.","OVC",35.6,100.6,18.7,52.2,8.6,13.3,11.7,22,2.1,1.5,25,"Jr","7-Jun","Tennessee Tech",0.180188
"335","Qudus Wahab","Maryland","B10",48,106.7,21.3,55.9,10.1,23.1,4.2,18.4,4.3,0.7,49.4,"Jr","11-Jun","Georgetown",0.333818
"336","Nick Fleming","Southern Utah","BSky",24.3,90.3,17,44,1.8,10.9,14.7,22.7,1.1,1.6,30.7,"Sr","1-Jun","Cal Poly",-0.883646
"337","Jaron Pierre Jr.","Southern Miss","CUSA",56,80.5,23,42.7,1.7,11.3,10.8,19.5,0,1.4,7.3,"Fr","4-Jun","Wichita St.",-2.98163
"338","Darius Brown II","Cal St. Northridge","BW",13.7,89.4,17.2,39,0.7,13.9,16.8,16,0,2.8,14.6,"Sr","2-Jun","Montana St.",0.177698
"339","Andrew Funk","Bucknell","Pat",89.5,103.7,24.8,52,0.1,11.5,18.5,11.5,0.7,1.3,13.6,"Sr","5-Jun","Penn St.",-3.83741
"340","Jayson Kent","Bradley","MVC",45.5,89.2,20.8,44.7,6,9.7,4.6,20.8,0.8,1.8,29.6,"So","7-Jun","Indiana St.",-0.326537
"341","Jimmy Nichols Jr.","VCU","A10",2.9,52.6,24,41.7,6.9,9.2,0,46.1,12.6,3.2,116.7,"Jr","8-Jun","Coastal Carolina",3.49861
"342","Calvin Solomon","Stephen F. Austin","WAC",62,97.8,22.9,53.4,10,16.8,15,26.4,5.4,4.1,42.4,"Jr","7-Jun","UTEP",3.33539
"343","Dylan O'Hearn","NJIT","AE",79.4,91.3,20.2,45.7,2.2,8,9.8,18.4,0.7,0.5,32.7,"Sr","4-Jun","Jacksonville",-3.09333
"344","Judson Martindale","Holy Cross","Pat",59.3,87.6,19.4,45.4,2.4,13.9,7.7,21.4,2.9,1.3,24.7,"So","6-Jun","Pacific",-2.19592
"345","Ahmard Harvey","Coastal Carolina","SB",1.9,17.4,8.1,0,0,14.3,7.4,100,5.7,0,0,"Jr","7-Jun","High Point",0.66879
"346","Igor Milicic Jr.","Virginia","ACC",7.1,102,18.8,51.7,3.9,15.1,6.4,10.6,6.1,2.7,20.7,"Fr","10-Jun","Charlotte",2.27566
"347","Isaiah Adams","UCF","Amer",32.5,79.1,21.3,41.1,3.1,14.1,13.9,27.6,2.8,2.5,25.9,"So","6-Jun","Buffalo",1.14063
"348","Alexis Reyes","East Carolina","Amer",5.1,81.7,15,40.6,3.6,9.2,0,18.7,0,0.9,12.5,"Fr","7-Jun","Quinnipiac",-3.42916
"349","Moses Flowers","Hartford","AE",70.7,107,24.1,55.7,5,18.9,12.6,16.9,0.7,2.8,39.9,"Jr","3-Jun","St. Bonaventure",-1.02544
"350","Dalen Ridgnal","Georgia","SEC",22.4,102.5,14.8,45,6.4,26.6,7.5,9.4,2.3,0.8,25.7,"Jr","7-Jun","Missouri St.",-1.0545
"351","Max Johns","Princeton","Ivy",17.4,104.6,16.7,67.4,2.9,16.5,10.9,29.8,0.5,1.5,14,"Sr","4-Jun","Duke",-0.766516
"352","Manny Bates","North Carolina St.","ACC",0.1,0,0,0,0,0,0,0,0,0,0,"Jr","11-Jun","Butler",-3.20925
"353","Antonio Reeves","Illinois St.","MVC",86.4,109.1,26.9,53.8,1.9,9.8,11.5,14.9,1.4,1.6,28.6,"Jr","5-Jun","Kentucky",-1.74164
"354","Keon Ambrose-Hylton","Alabama","SEC",4.5,92.3,14.1,45.5,10.6,5.3,11,25.8,1.7,0.9,27.3,"So","8-Jun","SMU",0.900642
"355","Madiaw Niang","Florida Atlantic","CUSA",15.4,119.2,15.4,52.1,11.2,14.3,2.9,9.9,2.3,2.1,25,"Jr","9-Jun","Radford",0.00299109
"356","Jahari Long","Seton Hall","BE",5,71.7,13.2,21.4,3.5,5.3,29.5,35.6,0,1.9,42.9,"So","5-Jun","Maryland",-0.926598
"357","Cameron Parker","Montana","BSky",57.9,108.5,24.3,55.5,0.6,13.8,35.3,21.4,0.2,1.5,50,"Sr","2-Jun","Portland St.",-1.20954
"358","Isaiah Wilson","Richmond","A10",32.8,75.4,13.3,37.8,1.7,7.3,7.8,25.6,0.2,2.2,37.2,"So","Jun-00","Winthrop",0.111677
"359","Jalen Thomas","Georgia St.","SB",61.5,96.5,17.4,44.5,8.8,17,3.3,15.7,7.2,2.4,21.4,"Jr","10-Jun","Butler",1.58851
"360","Nimari Burnett","Texas Tech","B12",18.1,90.7,20.2,32,3.3,9.1,9.2,23.8,3.5,4.8,72,"Fr","4-Jun","Alabama",5.20072
"361","Lukas Kisunas","Stanford","P12",19.7,96.2,17.7,63.4,12.1,21.7,6.4,30.8,3.3,0.5,82.9,"Sr","10-Jun","Denver",0.672774
"362","Zach Harvey","Cincinnati","Amer",21.3,110.4,16.7,60.2,2.2,6,8.5,15.4,0,1.4,35.2,"So","5-Jun","UC Santa Barbara",0.168402
"363","Jourdan Smith","Coastal Carolina","SB",1.1,80.1,24.4,33.3,35.3,0,14.3,37.4,0,0,0,"Jr","7-Jun","Grambling St.",-8.6227
"364","Mark Sears","Ohio","MAC",89.3,111.8,29.5,50.7,6,13.9,25,17.8,0.4,2.6,44.1,"So","1-Jun","Alabama",0.485253
"365","David Jones","DePaul","BE",67.1,102.7,26.3,49.4,6.6,20.2,17.4,17,3.5,3.2,22,"So","6-Jun","St. John's",1.96403
"366","Dima Zdor","Grand Canyon","WAC",25.4,100.9,12.4,61.4,10.1,15.1,1.9,24.4,4.7,1.2,43.2,"Sr","10-Jun","UT Rio Grande Valley",1.85658
"367","Jasin Sinani","Milwaukee","Horz",15,74.5,12.2,33.3,0.6,9.1,18.5,28.8,0.6,1,18.5,"Fr","3-Jun","Campbell",-2.23749
"368","Morgan Safford","Wofford","SC",68.7,98.3,14.7,47.1,5,11.8,8.2,15.9,0.5,1.9,19.4,"So","5-Jun","Miami OH",0.0429371
"369","Ali Ali","Akron","MAC",86.8,102.1,24.3,52,3.5,6.3,16.4,20.5,0.9,0.8,35.7,"So","8-Jun","Butler",-2.08772
"370","Mike DiGiulio","Kent St.","MAC",0.2,200,9.1,100,0,0,0,0,0,0,0,"Fr","Jun-00","Canisius",0.851501
"371","Isiaih Mosley","Missouri St.","MVC",79.5,113.9,30.8,56.7,3.9,18.9,15.8,16,0.5,2.2,26.9,"Jr","5-Jun","Missouri",-0.000168375
"372","Ryan Young","Northwestern","B10",42.5,109.6,26.4,55.5,10,18.8,12.3,15.3,2.4,1.2,54.6,"Jr","10-Jun","Duke",0.550965
"373","Trevor Lakes","Nebraska","B10",5.4,86.1,10.9,39.3,1.6,9.2,4.8,7.2,1.5,1.6,14.3,"Sr","8-Jun","Southern Indiana",-1.54656
"374","Elijah Weaver","Dayton","A10",30.4,104.4,19.1,56.8,0,7.2,16,25,0.3,1.9,34,"Jr","6-Jun","Chicago St.",0.707963
"375","Tyree Appleby","Florida","SEC",68,103.4,23.6,48.2,0.2,9.1,27.1,23.6,0.5,2.7,45.5,"Sr","1-Jun","Wake Forest",0.208579
"376","David Skogman","Buffalo","MAC",61.2,129.1,14.2,69.6,8.5,18.6,6.8,20.6,1.5,1.2,27.7,"So","10-Jun","Davidson",0.153451
"377","Chris Greene","Cleveland St.","Horz",9.5,93.5,25.9,49,3.3,14.6,5.3,18.1,3.4,1,24,"Sr","8-Jun","Arkansas Pine Bluff",-2.8573
"378","Mohamed Sylla","Detroit","Horz",4.1,108.3,15.1,85.7,7.6,10.7,0,33.8,5.2,0,71.4,"Jr","11-Jun","Boise St.",-0.900738
"379","Christian Ray","La Salle","A10",67.7,104,12,48.5,8.8,18.4,10.7,18.9,0.8,1.4,22.7,"Jr","6-Jun","Delaware",0.178674
"380","Jaxson Robinson","Arkansas","SEC",10.9,107.5,15.8,52,3.4,10.3,8,13,2.8,0.3,6,"So","6-Jun","BYU",-1.12478
"381","Brandon Betson","Chicago St.","WAC",85.8,96,24.7,48.1,1,7.6,22,22.2,0.3,1.3,16.2,"Jr","1-Jun","Tulsa",-3.48783
"382","Thatcher Stone","William & Mary","CAA",26.9,79.7,13.3,35.2,5,9.4,7.4,24.3,1.7,1.6,63,"So","6-Jun","Stonehill",-0.678118
"383","Omar Payne","Illinois","B10",17.8,96.2,15,61.8,9.3,15.7,3.8,29.8,9.7,0.7,82.4,"Jr","10-Jun","Jacksonville",5.28045
"384","Jacob Grandison","Illinois","B10",56.5,119.9,18.4,57.8,5.1,12,17.9,15.9,0.6,0.8,15.2,"Sr","6-Jun","Duke",1.57484
"385","Christian Agnew","UTEP","CUSA",31.2,93.5,19.4,45.4,3.8,12.1,12.3,22.1,1.1,1.8,36.7,"Jr","2-Jun","Southeastern Louisiana",-0.456187
"386","Cedric Henderson, Jr.","Campbell","BSth",87.4,103.4,23,55,4,16.3,9.8,14.4,1.7,2,20.7,"Sr","6-Jun","Arizona",-0.159554
"387","Joey St. Pierre","Milwaukee","Horz",57.3,100,16.4,58.4,10.8,15.4,6.8,23.9,6.3,0.9,38,"Jr","10-Jun","Portland",-0.0729365
"388","Nathan Johnson","UMBC","AE",59.4,114.5,14,57,4.6,14.9,5.9,15.8,0.4,0.9,61.7,"Jr","7-Jun","Samford",-1.37237
"389","Quincy Ademokoya","Temple","Amer",12.5,60.5,16.2,29.8,0.7,10.3,2.8,20.1,0,1.2,11.9,"Fr","6-Jun","Kennesaw St.",-2.56639
"390","Gavyn Elkamil","Tulsa","Amer",1.6,12,14.4,0,6,23.6,0,20.6,0,0,0,"Fr","5-Jun","Southeast Missouri St.",-6.7426
"391","Jalen Haynes","Virginia Tech","ACC",1.7,80.9,23.8,42.9,15.8,10.1,0,21.2,0,0,42.9,"Fr","8-Jun","East Tennessee St.",-3.08646
"392","Malek Green","Canisius","MAAC",40.6,104.9,28.2,52.1,8,20.9,9.2,12.5,0.6,1.9,31.4,"Sr","7-Jun","Youngstown St.",-0.80008
"393","John-Michael Wright","High Point","BSth",87.1,100.8,28.9,45.7,2.4,11.4,20.8,15.1,0.9,1.7,36.5,"Jr","Jun-00","Oklahoma St.",-1.51448
"394","Quincy Ballard","Florida St.","ACC",6.8,106,11.1,70,11.9,16.7,2.1,24.7,15.8,1.4,60,"So","Jul-00","Wichita St.",3.34256
"395","Kyle Owens","Montana","BSky",21.5,86.7,18.6,39.9,5.5,9.3,4.1,12.7,0.9,0.5,23.2,"Jr","8-Jun","UC Riverside",-3.02449
"396","Joe Petrakis","Western Carolina","SC",57.3,111.6,16,53.2,5.2,9.6,3.8,8,3,0.6,14.2,"Jr","10-Jun","Illinois St.",-1.77716
"397","Moulaye Sissoko","Dayton","A10",15.2,131.1,16.3,66.7,19.7,16,2.9,14.2,1.1,1.5,22.9,"Fr","9-Jun","North Texas",-0.279649
"398","Toby Okani","Duquesne","A10",49,84.7,15.9,38.6,8.2,12.9,7.3,22,2.5,2.2,17.4,"Fr","8-Jun","Illinois Chicago",-0.927722
"399","Jabari Rice","New Mexico St.","WAC",80.7,103.7,21.7,48.1,4.3,13.3,19.2,21.4,1.2,1.2,38.4,"Jr","4-Jun","Texas",0.358522
"400","Josiah Strong","Illinois St.","MVC",80.5,111,16.9,53.8,0.7,11,12.5,12.4,0.4,1.9,13.8,"Sr","3-Jun","Colorado St.",-0.795495
"401","Lamont Evans","South Florida","Amer",0.1,0,41.4,0,0,0,0,0,0,0,0,"Fr","Jun-00","Saint Louis",-14.4929
"402","Trey Woodyard","Valparaiso","MVC",13.1,98.2,7.7,60.7,3.1,16.8,5.4,29.3,0.7,2.6,14.3,"Fr","6-Jun","New Hampshire",0.753314
"403","Greg Gantt","Providence","BE",52.5,97.9,13,45.7,4.2,12.3,14,21.3,1.5,1.7,27.7,"So","8-Jun","North Carolina St.",2.35325
"404","Carlton Linguard Jr.","Kansas St.","B12",9.7,91.8,12.4,36.8,9.5,8.8,0,11.9,6,1,57.9,"Jr","Jul-00","UTSA",0.134193
"405","Donovan Newby","Milwaukee","Horz",65,119.4,15.8,55.9,0.3,6.7,17.9,14.8,0.4,2.3,39.7,"Fr","1-Jun","UNC Wilmington",-0.0052377
"406","Tra'Von Fagan","Buffalo","MAC",35.3,128.9,12,54.4,7.7,22.8,6.8,8.2,2.6,2.7,38,"Sr","8-Jun","UMBC",2.51859
"407","Nahiem Alleyne","Virginia Tech","ACC",77.6,102.8,17.3,48.2,0.5,10.9,8.7,13.3,0.1,1.3,20,"Jr","4-Jun","Connecticut",0.608803
"408","Jamal Johnson","UAB","CUSA",19.5,111.8,16.8,57.7,1.8,9.2,3.2,17,0.9,1.5,19.2,"Jr","4-Jun","Chattanooga",-0.660328
"409","Mason Madsen","Cincinnati","Amer",27.3,98.5,17.8,51.3,0.9,11.3,12.3,16.9,1.4,2.2,5.4,"So","4-Jun","Boston College",1.48488
"410","Keyontae Johnson","Florida","SEC",77.6,119.5,21.5,59.6,6.9,20.4,11,15.4,1.2,2.4,31,"So","5-Jun","Kansas St.",2.75565
"411","Bryce Golden","Butler","BE",59,104.9,19.2,54.7,6.2,10.8,6.8,17.4,1,0.7,25.5,"Sr","9-Jun","Loyola Chicago",0.0589959
"412","Micah Thomas","Indiana St.","MVC",52.5,96.7,21.2,48.7,1.6,9.3,15.5,15,0.6,1.3,20.9,"Fr","Jun-00","Nicholls St.",-0.853257
"413","Maurice Commander","Illinois Chicago","Horz",54.3,108.6,16.1,54,0,7.6,13.6,14.1,0,1.3,20.6,"Jr","Jun-00","LIU Brooklyn",-0.346591
"414","Warren Washington","Nevada","MWC",43.6,118.2,20.5,60.8,11.5,20.7,7.8,15.3,6.3,0.9,48,"Jr","Jul-00","Arizona St.",0.708408
"415","Michael Barber","Alabama St.","SWAC",20.8,96.6,13.4,42.4,9.5,16.7,5.9,26.6,3.8,2.7,87.9,"So","8-Jun","Mississippi Valley St.",-0.618865
"416","Quinton Morton-Robertson","Radford","BSth",42.8,103.5,19.2,52.2,1.2,10.7,14.3,21.2,0.3,2.7,36.5,"So","8-May","Fort Wayne",0.765604
"417","Carson McCorkle","Virginia","ACC",5.5,82.6,20.8,43.8,1.7,11.4,13.6,20.8,3.2,0.9,0,"So","3-Jun","Wofford",-1.16803
"418","Montavious Murphy","Kansas St.","B12",4.5,104.6,14.3,44.4,14,2.5,4.2,16.9,0,0,44.4,"So","9-Jun","Stephen F. Austin",-3.55206
"419","Keyshawn Bryant","South Carolina","SEC",44.1,87,23.9,44.2,7,14.2,6.4,19.7,4.9,2.2,22.8,"Sr","6-Jun","South Florida",1.74
"420","Jake Forrester","Temple","Amer",21,104.5,18.8,51.5,12.7,12.7,3.9,16.7,5.3,1,36.4,"Jr","9-Jun","Saint Louis",0.0103489
"421","Rahsool Diggins","Connecticut","BE",3.4,55.2,17.4,35,0,0,11.1,45,2.3,1.3,0,"Fr","2-Jun","Massachusetts",-3.2177
"422","Caleb Fuller","UC Davis","BW",70.4,99,23.1,48.5,2.3,18.1,14.8,18.4,1.4,1.1,39.9,"Jr","5-Jun","Montana St.",0.186443
"423","Nick Guadarrama","New Hampshire","AE",76.9,102.7,22.8,50.2,3.4,14.7,15.8,16.1,1.8,1.6,22.8,"Sr","5-Jun","FIU",-1.07444
"424","Emmanuel Ansong","Green Bay","Horz",68.3,100,21.2,53.2,7.7,14.3,5.4,16.5,2.3,1.8,32.2,"Jr","4-Jun","Vanderbilt",-1.26199
"425","Darius Burford","Elon","CAA",77.6,97.9,25.6,49.7,1.5,13.3,22.8,18,0.3,3,22.9,"So","Jun-00","Illinois St.",0.402049
"426","Sam Godwin","Wofford","SC",32,114.1,23,58.6,14.9,14.5,9.9,17.6,2.3,2.1,36.9,"So","9-Jun","Oklahoma",-0.328561
"427","Noah Collier","Pittsburgh","ACC",23.9,94.3,10.7,53.8,8,14.5,2.1,19,1.7,0.8,48.7,"So","8-Jun","William & Mary",-0.365813
"428","Isaih Moore","Southern Miss","CUSA",59.2,109.6,23.5,57,8.2,19.5,10.7,15.6,4.8,0.9,45.3,"Jr","10-Jun","Fresno St.",-0.870278
"429","Kim Aiken Jr.","Arizona","P12",6.4,137.8,16.4,64.8,10.1,16.3,24,10.6,2,4.1,7.4,"Jr","7-Jun","New Mexico St.",5.70951
"430","Jamari Blackmon","North Alabama","ASun",61.7,97,21.6,44.4,2.5,9.8,17.7,17.7,0.7,2.1,28.6,"Jr","1-Jun","Louisiana Monroe",0.0171142
"431","Kamdyn Curfman","VMI","SC",91.7,111.7,19.9,54.8,1.5,7.8,12.8,10.3,0.1,1.2,12.8,"Jr","1-Jun","Marshall",-2.59537
"432","DJ Gordon","Fordham","A10",0,210.5,20,0,0,0,0,0,0,0,0,"Fr","5-Jun","Jacksonville St.",25.8517
"433","RJ Duhart","Appalachian St.","SB",22.5,111.4,8.5,52.1,8.5,12.7,4,23.2,6.1,1.8,45.8,"Jr","9-Jun","Charleston Southern",2.53319
"434","Ta'Quan Woodley","South Carolina","SEC",25.3,78.5,13.3,53.8,10.1,16.9,5.8,41,7.1,2.2,38.5,"Fr","8-Jun","Massachusetts",3.77514
"435","Kur Jongkuch","Northern Colorado","BSky",67.6,106.5,19.2,65.4,10.3,27.1,9.2,22.7,2.4,0.6,49.5,"Sr","9-Jun","Temple",-1.05997
"436","Courvoisier McCauley","DePaul","BE",39.3,120.8,14.9,52.6,4.6,11,8,7,0.4,2.1,24.1,"Sr","5-Jun","Indiana St.",0.860771
"437","Andre Lorentsson","Saint Louis","A10",1.9,114.8,11.7,87.5,0,17.1,14.1,38.3,0,0,0,"Fr","8-Jun","Toledo",2.08004
"438","Isaac Likekele","Oklahoma St.","B12",75.4,94.1,16.8,44.2,5.7,14.1,21.3,22,0.8,2.3,27.2,"Sr","5-Jun","Ohio St.",3.00678
"439","Seneca Knight","BYU","WCC",44.3,102.2,19.2,46.4,4.5,11.8,10.9,16.4,1.7,1.3,36.3,"Jr","6-Jun","Illinois St.",1.07485
"440","Lassina Traore","Saint Louis","A10",9.5,85.1,19.3,56,16.1,25.5,5.5,41.4,2.5,2.2,20,"Fr","9-Jun","Long Beach St.",2.08906
"441","Kobe Clark","Georgetown","BE",4.4,74.2,7.9,25,7.5,10.6,12.3,39.6,4.2,5.2,0,"So","6-Jun","Southeast Missouri St.",3.37507
"442","Henry Abraham","Eastern Illinois","OVC",40.5,78.5,13.8,47.6,0.3,8.5,17.2,28.6,0.3,1.8,10.8,"Fr","Jun-00","Coastal Carolina",-1.30415
"443","Amari Davis","Missouri","SEC",65.3,97.8,18.7,43.8,3.8,6.6,7.7,14.8,0.3,1.8,27.7,"Jr","2-Jun","Wright St.",-0.512458
"444","Jr. Clay","Tennessee Tech","OVC",74,95.7,25.5,44.2,2.1,9,22.5,17.1,1,2.9,24.2,"Jr","Jun-00","Tennessee St.",-0.926335
"445","Felix Lemetti","Nebraska Omaha","Sum",79.6,95.2,20,48.7,1.3,12.6,18.2,22.2,0,1.2,20.5,"Jr","1-Jun","Southern Utah",-3.60876
"446","Jeremiah Kendall","Prairie View A&M","SWAC",38.4,112.8,18.4,50.9,13.1,16.7,5.8,14.4,1.8,2.4,40.5,"So","6-Jun","Alcorn St.",-1.03445
"447","Sam Towns","Ohio","MAC",20,88.1,15.9,44.5,10.5,18.5,4,24.2,1.3,2.3,25.5,"So","9-Jun","Bowling Green",-0.234713
"448","Pete Nance","Northwestern","B10",65.5,113.4,25.3,56,4.3,22.9,22.1,12.7,5,0.7,23.4,"Sr","10-Jun","North Carolina",2.31387
"449","Tyler Thomas","Sacred Heart","NEC",82.5,98.9,26.4,48.5,2.5,9,16.7,17,1.9,2.1,13.2,"Jr","3-Jun","Hofstra",-2.65036
"450","Hunter Marks","Hartford","AE",48,125.7,17.3,63.6,5.2,11,13.8,17.3,4.5,1,53.5,"Sr","9-Jun","Sacramento St.",-1.16239
"451","Adrian Nelson","Northern Kentucky","Horz",47.3,119.4,17.4,56.2,17,26.2,4.8,12.9,2.7,2.1,30.1,"Sr","8-Jun","Youngstown St.",-0.505423
"452","Abayomi Iyiola","Hofstra","CAA",44.5,134,16.7,62.9,16.8,24.3,5,10.8,3.4,2.1,33.9,"Sr","10-Jun","Kansas St.",-0.107361
"453","Dominiq Penn","Washington","P12",0.7,101.2,32.7,75,0,12.9,28.3,38.7,0,6.3,0,"So","2-Jun","Seattle",3.15963
"454","Tyson Acuff","Duquesne","A10",56.5,108.5,12.7,54.5,1.7,13.5,7.3,15.1,0.7,1.5,13.1,"Fr","4-Jun","Eastern Michigan",-1.08654
"455","Brandon Dwyer","La Salle","A10",0.2,0,20.2,0,0,0,0,0,0,0,0,"Fr","3-Jun","Florida Gulf Coast",-10.3838
"456","L.J. Owens","UMBC","AE",79.8,113.9,16.8,55.7,1.6,7.6,9,9.8,0.1,1.4,17.7,"Sr","3-Jun","Delaware",-1.45145
"457","Jordan Ivy-Curry","UTSA","CUSA",43.2,89.4,29.5,40.9,2.2,7.7,17.7,15.7,0.2,1.7,20.6,"So","2-Jun","Pacific",-2.87895
"458","Khalid Moore","Georgia Tech","ACC",59.3,89,14.6,41.9,6.1,10.4,5.2,18.8,1.1,2.5,32.2,"Sr","7-Jun","Fordham",1.03537
"459","Mounir Hima","Duquesne","A10",16.6,90.2,14.5,42.5,11.4,21.9,0.9,22.6,10.5,1.2,15,"Fr","11-Jun","Syracuse",0.717469
"460","Zion Griffin","Illinois Chicago","Horz",63.3,114.7,19.2,57.5,7.4,9.2,7.5,11.4,2.2,1.6,34.2,"Sr","6-Jun","Tennessee St.",-1.57934
"461","Tyreke Key","Indiana St.","MVC",78.3,114.2,25.7,53.1,3.6,15.5,14.7,12.2,1.1,1.9,42.4,"Sr","3-Jun","Tennessee",0.856603
"462","Justin Hill","Longwood","BSth",73.4,106.5,26.8,47.3,2.7,16.6,27,18.7,0.6,2.9,42.2,"So","Jun-00","Georgia",0.568827
"463","Howard Fleming Jr.","Illinois St.","MVC",48.9,102.7,17.1,55.5,4.5,17.3,17.9,25.6,1.2,3.4,34.4,"So","5-Jun","Winthrop",1.23576
"464","Terence Lewis II","Jackson St.","SWAC",59.2,117.5,17.9,52.3,12,19,3.9,9.1,1.3,2.6,31.5,"Jr","6-Jun","Louisiana Lafayette",0.45478
"465","Mike Bekelja","Duquesne","A10",17.1,76.6,8.9,35,2,9.4,7.4,32.4,0,1.1,40,"Fr","2-Jun","Kent St.",-2.05495
"466","Shane Dezonie","Vanderbilt","SEC",26.6,91.7,14.2,57.1,3,14.1,11.7,34.8,0.3,1.8,23.8,"Fr","5-Jun","Temple",1.39839
"467","Samuell Williamson","Louisville","ACC",39.2,93,21,46,6.3,18.3,9.8,17.3,0.9,1.6,34,"Jr","7-Jun","SMU",0.566953
"468","Austin Crowley","Mississippi","SEC",42.9,94.1,19.5,47,0.6,11.3,28,23.8,1.4,1.8,10.1,"Jr","5-Jun","Southern Miss",0.430097
"469","Aidan Carpenter","Siena","MAAC",26.4,88.5,26.2,39.2,3.1,5.3,8.9,13.2,2.6,2.3,28.8,"So","4-Jun","Sacred Heart",-1.00457
"470","Russell Jones Jr.","Winthrop","BSth",39.4,97.8,17.5,44.4,2.9,10.4,18.7,20,0,3.1,26.9,"Jr","8-May","Western Carolina",0.700303
"471","Umoja Gibson","Oklahoma","B12",79.1,113.1,19.4,56.8,0.7,7.4,9.8,13.8,0.1,2.5,24.6,"Sr","1-Jun","DePaul",1.53208
"472","Seryee Lewis","Kansas St.","B12",7.5,95.3,19.3,65.2,8.3,19.6,0,22.3,0,2.9,39.1,"Fr","9-Jun","Rice",1.14482
"473","Emoni Bates","Memphis","Amer",32,91.4,23.2,46.7,4.2,11,10.2,24,1.7,1.3,31.4,"Fr","9-Jun","Eastern Michigan",-0.668831
"474","Baylor Scheierman","South Dakota St.","Sum",84.5,124.9,22.6,61.2,1.6,24.2,22.4,13.9,0.4,2.2,32.6,"So","6-Jun","Creighton",1.26053
"475","Makhi Mitchell","Rhode Island","A10",59.8,89.9,25.7,52.5,7.8,26.1,14.2,25.6,7,2.4,46.4,"So","9-Jun","Arkansas",2.95733
"476","John-Michael Hughes","High Point","BSth",0.6,87.4,20.3,75,0,0,0,41.5,0,0,0,"So","Jun-00","The Citadel",-6.52687
"477","Sherman Brashear","Western Kentucky","CUSA",15.6,103.2,15.2,50,2.5,12.7,4.7,12,0,1.2,13.7,"So","5-Jun","UT Rio Grande Valley",-2.03725
"478","Dalvin White","USC Upstate","BSth",63.2,106.6,20.1,49.3,1.1,7.7,28.9,16.9,0.5,1.7,23.4,"Sr","10-May","Chattanooga",-2.42355
"479","Justice Hill","Murray St.","OVC",79.8,113.7,23.1,50.8,1.4,7.1,28.5,15.6,0.5,2,22.8,"So","Jun-00","LSU",0.267831
"480","Eric Van Der Heijden","Mississippi","SEC",4.8,63.3,12.1,25,1.9,15.9,11.1,23.9,1.8,1,20,"Fr","8-Jun","UNC Wilmington",0.612178
"481","Jordan Johnson","Denver","Sum",69.1,101.2,21.1,48.4,1.5,8.2,16.7,18.6,0.7,1.4,32.9,"So","1-Jun","New Orleans",-2.62877
"482","Jack Forrest","Saint Joseph's","A10",24.2,85.5,16.9,38.8,1.1,13.1,6.5,11.8,1,1.6,14.6,"Jr","5-Jun","Bucknell",0.48961
"483","Jamie Bergens","Oral Roberts","Sum",4.5,102.3,16.9,43.3,2.1,8.3,15.4,6.5,0,1.1,20,"So","2-Jun","Drexel",-3.3448
"484","Desmond Williams","Troy","SB",53.7,100.9,16,49.7,2,7.9,13.6,18.6,0.9,2.5,14.4,"So","1-Jun","Tennessee Martin",0.918182
"485","Eric Reed Jr.","Southeast Missouri St.","OVC",75.2,108.8,23.3,51.3,3.5,8.5,11.3,12.9,0.4,1.8,34.2,"Jr","2-Jun","Mississippi St.",-2.29621
"486","Jayme Mitchell","Alabama St.","SWAC",22.1,89.8,15,45.5,2.1,11,8.1,22.3,2,2.1,47.3,"Fr","5-Jun","Jackson St.",-1.41112
"487","Chance Moore","Arkansas","SEC",0.5,131.9,20.7,62.5,13.8,27.9,0,0,0,0,0,"Fr","5-Jun","Missouri St.",0.852564
"488","Chris Osten","Northern Illinois","MAC",8.8,64.3,19.1,38.1,7.6,14.6,1.9,28.8,3.3,1.1,66.7,"Sr","9-Jun","IUPUI",-0.981991
"489","Souley Boum","UTEP","CUSA",84,109,27.9,48.5,2.1,12.6,17.3,11.6,0.4,3,45.7,"Jr","3-Jun","Xavier",0.710912
"490","Doug Edert","Saint Peter's","MAAC",59.5,124.8,16.5,56.7,1.2,10.9,8,11,0.5,1.3,48.3,"Jr","2-Jun","Bryant",1.03945
