"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"328","Jamaine Mann","Gardner Webb","BSth",52.1,106.7,19.3,53.3,11.3,17.7,6.9,15.9,2.7,1,68,"Fr","6-Jun","Vanderbilt",-1.98737
"329","Angelo Allegri","UNC Greensboro","SC",60.2,102.5,16.5,46.9,4.8,13.5,3.6,11.4,0.2,1.4,12.7,"Jr","7-Jun","Eastern Washington",-0.282457
"330","Latrell Jossell","Kansas","B12",2.1,126.4,16.4,50,0,9.4,7.9,0,0,2.4,25,"Fr","11-May","Stephen F. Austin",2.06703
"331","Trey Phipps","Oklahoma","B12",11,102.8,17.8,48.7,1.9,9.4,9.1,10.8,0.9,1.9,15.8,"Fr","2-Jun","Oral Roberts",-0.32256
"332","Paul Atkinson","Yale","Ivy",79.7,119.6,24.5,63.3,8.6,17.4,10.1,14.6,2.8,2.1,50.5,"Jr","10-Jun","Notre Dame",1.71039
"333","Emmanuel Dowuona","Purdue","B10",2.4,93.4,24.5,46.2,11.2,20.6,8,16.9,13.2,4.1,0,"Fr","10-Jun","Tennessee St.",0.149733
"334","Jameer Nelson Jr.","George Washington","A10",26.9,87.2,21.7,42.2,2,6.6,15.5,21.7,1.1,5.7,45.1,"So","1-Jun","Delaware",1.85597
"335","Michael Durr","South Florida","Amer",56.8,104.5,18.5,42.6,12,23.1,4.1,14.5,4.6,1.5,45,"Jr","Jul-00","Indiana",0.48772
"336","Te'Jon Lucas","Milwaukee","Horz",78.2,97.8,29.8,43.6,2.5,14.1,36.7,18.1,1,2,39.2,"Sr","2-Jun","BYU",-1.15961
"337","Kris Bankston","Little Rock","SB",16.6,86.4,18.3,55.3,6.7,12.1,8.8,32.5,2.8,1.4,23.7,"Jr","8-Jun","Norfolk St.",-0.58636
"338","Michael Green III","Bryant","NEC",82.3,95.2,25.8,44.9,2.4,8.3,18.2,21.6,0.3,1.7,41.1,"So","11-May","Robert Morris",-1.78797
"339","Joel Kabimba","Stetson","ASun",13.7,81.8,15.4,50,5.2,16.3,2.9,31.6,2.6,0,23.1,"So","8-Jun","George Mason",-2.11571
"340","Jamari Sibley","Georgetown","BE",11.2,81.4,13.6,52.4,5.7,11.6,0,32.1,1.8,1,28.6,"Fr","8-Jun","UTEP",0.517575
"341","Kassim Nicholson","UAB","CUSA",67.4,105.2,14.8,48.2,9.2,18.6,5,11.9,2.5,1.8,24.4,"Sr","7-Jun","Tennessee St.",1.27065
"342","Harrison Henderson","Southern","SWAC",45.7,99.4,24.7,48.8,12,27.2,5.1,17.1,2.1,1.6,58.2,"Sr","11-Jun","Central Michigan",-1.4346
"343","Devin Tillis","UNLV","MWC",43.5,106,11.6,61,5.6,15,11.4,33.2,0,2.1,34,"Fr","6-Jun","UC Irvine",0.97061
"344","A.J. Lawson","McNeese St.","Slnd",73.3,91.4,26,47.8,5.3,14.9,33.9,27.7,0.4,1.4,42.3,"Sr","5-Jun","Texas Southern",-3.34264
"345","Anyang Garang","Oklahoma","B12",2.6,41.2,16.8,20,0,15.5,0,11.9,0,0,0,"Fr","9-Jun","UMBC",-4.18968
"346","Justin Powell","Auburn","SEC",25.3,112.9,22.3,54.2,3.6,19.6,32.6,23,0,1.8,40.5,"Fr","6-Jun","Tennessee",0.82744
"347","Mike Peake","Austin Peay","OVC",60.3,128.1,18.4,65.4,9.4,18,6.4,15,2.9,1.9,40.8,"So","8-Jun","New Mexico St.",0.0566127
"348","Tyler Harris","Iowa St.","B12",57.5,89.7,19,48,1.4,6.7,8.3,20.1,0.2,2.4,11,"Jr","9-May","Memphis",-0.543324
"349","Alonzo Sule","Texas St.","SB",51.6,94.8,23.6,47.6,7,11.1,10.3,20.6,3.1,1.3,32,"Jr","7-Jun","James Madison",-0.561964
"350","RaeQuan Battle","Washington","P12",23.8,68.3,21.2,32,3.2,10.2,3.8,18.3,2,1.8,15.1,"So","5-Jun","Montana St.",-0.963632
"351","Bryson Williams","UTEP","CUSA",74.8,101.1,24.3,48.5,5.7,21.4,6.3,14.5,1.6,1,27,"Sr","8-Jun","Texas Tech",-0.38886
"352","Brandon McKissic","UMKC","Sum",74.1,103.8,28.9,57.6,2.4,12.4,23.7,18.9,0.5,2.8,26.2,"Sr","3-Jun","Florida",0.641269
"353","Abdou Tsimbila","Penn St.","B10",7.2,94.3,17.8,42.1,17.4,22.3,5.3,17.9,14.5,1.6,15.8,"Fr","8-Jun","Fordham",3.49797
"354","Cheikh Mbacke Diong","UNLV","MWC",71.8,110.5,15.7,59.6,11,18.4,5.2,19.2,4.5,2.5,34.9,"Sr","11-Jun","UCF",0.741028
"355","Terry Nolan Jr.","Bradley","MVC",50.6,102.3,24,51.8,2.4,9.1,23.3,22.3,1.7,2.5,30.5,"Jr","4-Jun","Towson",0.56616
"356","Payton Moore","Rice","CUSA",27.1,101.2,22.7,52.8,5.2,15.3,19.7,23.9,1.5,2.1,58.3,"Jr","4-Jun","Denver",0.193316
"357","Michael Meadows","Eastern Washington","BSky",59.7,111,18.2,51,3.2,5.1,15.2,14,0.2,1,28.3,"So","2-Jun","Portland",-1.22806
"358","Robert Jones","Denver","Sum",35.2,91.3,22.4,54.1,6.7,24,4,22.7,5,1.8,43.5,"So","10-Jun","Iowa St.",-1.42524
"359","Xavier Cork","Western Carolina","SC",66.4,112.1,22.8,63.8,9.3,16.3,15.3,22.5,5,0.8,30,"So","9-Jun","TCU",0.0194977
"360","John Hall","Portland St.","BSky",46.2,75.2,16.1,38.1,4.2,15.1,6.2,24.3,2.1,1.7,23.8,"Sr","7-Jun","UMass Lowell",0.0260351
"361","Armaan Franklin","Indiana","B10",59.5,97.4,21.2,51.7,2.3,13.8,15.6,20.1,0.9,2.3,26.6,"So","4-Jun","Virginia",1.7668
"362","Philip Pepple Jr.","SIU Edwardsville","OVC",7.9,109.4,15.7,52.2,7.7,11.9,0,9.3,9.9,2.2,13,"Jr","10-Jun","Idaho",0.00633988
"363","Rudi Williams","Kansas St.","B12",42.1,90,17.4,45.8,3,14.8,16.6,22.9,0.5,1.3,14.3,"Jr","3-Jun","Coastal Carolina",0.435969
"364","J'Raan Brooks","Washington","P12",13.2,97.7,16.4,60,3.3,15.8,4.4,22.6,0.7,0.8,43.3,"Jr","9-Jun","UC San Diego",-0.557348
"365","Quinlan Bennett","Lamar","Slnd",36.6,84.9,22,49.6,4.6,13.4,9.7,25.8,0.3,2.5,30.9,"Jr","3-Jun","Western Illinois",-1.0863
"366","Jordan McCabe","West Virginia","B12",26,87.8,15.5,37.1,1.4,10.6,20.3,30,0,2.6,37.9,"Jr","Jun-00","UNLV",1.38809
"367","Michael Christmas","James Madison","CAA",36.3,97.5,20.4,50.6,8.7,16.6,5.7,17.7,1,2.3,18.3,"So","6-Jun","Longwood",-0.83717
"368","Caleb Byrd","Charlotte","CUSA",2.8,78.4,17.5,41.7,0,0,0,26.3,0,0,33.3,"Fr","1-Jun","Jacksonville St.",-3.79278
"369","Amound Anderson","Cal St. Northridge","BW",39.2,106.7,14,54.8,2.9,10.7,12.4,20.7,0.7,1.5,37.1,"Fr","3-Jun","Southern Utah",-1.56495
"370","Braun Hartfield","San Diego","WCC",85.4,91.9,23.9,48.2,5,13.4,14.4,21.1,1.7,1.7,33.8,"Sr","6-Jun","Pepperdine",0.114395
"371","Andrew Garcia","Georgia","SEC",42.8,106.2,23.9,53.6,13.4,12.6,5.9,20.5,1.7,1.8,43.5,"Sr","6-Jun","Kent St.",-0.248251
"372","Xzavier Malone-Key","Fairleigh Dickinson","NEC",64.9,107.5,21.8,54.6,2.5,10.4,14.4,15.8,0.4,1,38.3,"Jr","4-Jun","Oregon St.",-3.22049
"373","Rod Brown","New Mexico","MWC",53.5,87.3,19.2,42.3,9,13,10.4,23.7,1.4,1.4,48.1,"Jr","7-Jun","Jacksonville",-0.837425
"374","Kevin Easley Jr.","TCU","B12",48.6,96,14.8,44.8,6.3,15.6,8.4,19.7,0.8,0.7,26.4,"So","7-Jun","Duquesne",-0.293562
"375","Tyreke Locure","South Alabama","SB",79,102.9,21.9,48.2,3.4,11.4,17.2,15.7,0.3,3.4,26,"So","Jun-00","UAB",-0.261434
"376","Mo Arnold","Jacksonville","ASun",80,83.8,17.9,41.4,4.1,13.9,13.3,23.1,0.7,2,31.5,"So","2-Jun","Southern Miss",-0.739821
"377","Nate Pryor","Washington","P12",26.7,79.6,18.9,37.9,1.6,7,17.8,20.4,0.4,2.2,37.1,"Jr","4-Jun","New Mexico St.",-0.00612109
"378","Justin Webster","Hawaii","BW",71,117.5,17.5,59,0.7,13.5,8,13.6,0,1.4,36,"So","3-Jun","UNLV",0.0458082
"379","Evan Gilyard II","New Mexico St.","WAC",69.7,102.6,18.3,43.2,1.7,5.5,17.9,16.3,0,2.1,36,"Sr","10-May","UMKC",-0.301519
"380","Kevin Osawe","Western Kentucky","CUSA",17.7,101.3,15.9,43.4,9.4,18,4.5,15.8,0.5,1.4,20.8,"Jr","6-Jun","Little Rock",-0.46564
"381","Jase Townsend","Denver","Sum",76.2,104.2,29.2,49.6,2.1,13.9,17.4,14.6,0,1.8,33.8,"Jr","3-Jun","San Diego",-2.91009
"382","Latrell Jones","Portland","WCC",67.3,100.5,21.2,52,3,16.6,10.7,17.1,1.5,1.5,41.2,"Jr","5-Jun","Nicholls St.",-1.90726
"383","Zach Harvey","Cincinnati","Amer",21.3,110.4,16.7,60.2,2.2,6,8.5,15.4,0,1.4,35.2,"So","5-Jun","UC Santa Barbara",0.10063
"384","Dylan Disu","Vanderbilt","SEC",53.9,111.3,23.1,55.8,8.5,26.1,10,16.6,4.4,2,39.8,"So","9-Jun","Texas",0.844566
"385","KK Curry","South Alabama","SB",37.2,100.8,20,44.3,9.1,10.6,3.8,21.1,5.9,1.3,78.5,"So","6-Jun","Tennessee Martin",-1.42948
"386","Jordan Brown","Arizona","P12",48.5,111.2,22.6,56,9.4,21.2,6.5,13.2,5.1,1.4,58.4,"So","11-Jun","Louisiana Lafayette",1.89126
"387","Rifen Miguel","Ohio","MAC",8.8,74.9,27.3,37,9.8,13.7,0,31.8,1.4,2,51.9,"Jr","8-Jun","Troy",-1.99484
"388","Rylan Bergersen","Central Arkansas","Slnd",83.6,105.6,25.6,49.6,2,10.4,29.8,17.4,1.2,2,49.1,"Sr","6-Jun","Eastern Washington",-1.9647
"389","Theo John","Marquette","BE",65.3,106.7,16.7,58.3,7.3,14.3,9.4,24.6,6,1.4,52.9,"Sr","9-Jun","Duke",3.18416
"390","Drew Pember","Tennessee","SEC",2.8,47,18.2,11.1,3.8,7.6,22.3,21.3,3.9,3.9,0,"So","10-Jun","UNC Asheville",2.41333
"391","Avery Benson","Texas Tech","B12",8.7,123.5,12.4,80,6.8,8.3,14.5,14.2,3.6,1.8,60,"Jr","4-Jun","Texas",2.87898
"392","DJ Horne","Illinois St.","MVC",71.5,103.1,25.7,53.8,1,13,17.8,16.6,0.5,2.8,13.4,"So","1-Jun","Arizona St.",0.387978
"393","Danya Kingsby","Bradley","MVC",35.9,75,16.1,36.2,1.6,8.9,13.6,28.9,1.4,1.8,19.7,"Sr","1-Jun","Grambling St.",0.293841
"394","Justin Minaya","South Carolina","SEC",71.8,103.4,13.2,44.6,8,15.3,9.9,14,2.7,1.2,18.8,"Jr","6-Jun","Providence",0.515499
"395","Madut Akec","South Florida","Amer",18.7,85.7,15.1,48.5,4,14.3,6.5,31.8,0.8,1.5,11.8,"So","7-Jun","Detroit",0.236378
"396","Nolan Dorsey","New Mexico","MWC",6.4,71.4,10.2,43.8,2,7,3.8,32.9,0,2.3,0,"Fr","5-Jun","Holy Cross",-1.04799
"397","Josh Jefferson","Green Bay","Horz",55.1,102,30.1,47.9,2.9,12,21.6,13.6,1.1,2.1,28.9,"Sr","2-Jun","Middle Tennessee",-2.16105
"398","Stef Smith","Vermont","AE",68.4,102.7,24,51,1.2,11,11.4,16.9,0.6,1.3,30.9,"Sr","2-Jun","St. John's",-1.47706
"399","Luther Muhammad","Ohio St.","B10",60.6,108,15,48.8,2.3,8,9.9,17.1,0.3,2.4,37,"So","3-Jun","Arizona St.",3.31582
"400","Jordan Perkins","North Carolina Central","MEAC",59.6,90.9,18.3,49,3.3,14.9,32.8,33.3,0,2.8,72.9,"Sr","1-Jun","Longwood",-1.07823
"401","Gabe O'Neal","Kent St.","MAC",26,115.3,17.1,62.1,10.8,18.6,1.7,21.6,1.9,0.5,32.8,"Jr","7-Jun","Bowling Green",-0.943869
"402","Kevin McAdoo","Bradley","MVC",31.1,86.8,18.1,40.7,0,9.5,11.9,17.4,1.2,0.4,20.9,"Jr","2-Jun","Detroit",-2.35519
"403","Iran Bennett","Marshall","CUSA",1,27.3,31.2,0,25.6,35.6,0,58.5,0,0,0,"Jr","9-Jun","Eastern Kentucky",-5.22355
"404","PJ Pipes","Green Bay","Horz",75.7,110.8,22.4,53.5,1,14.8,19.2,14.9,1.1,1.4,22.4,"Sr","2-Jun","Santa Clara",-1.67201
"405","Charles Smith IV","SMU","Amer",36.9,120.8,13.6,64.3,2.8,7.7,5.8,14.8,0.5,1.1,14.3,"So","5-Jun","Old Dominion",-0.0304219
"406","Aaron Cook","Gonzaga","WCC",31.4,106,17.5,57.8,2.2,11.2,17.3,25.7,1,3.5,38.9,"Sr","1-Jun","Georgia",3.68732
"407","Dexter Akanno","Marquette","BE",5.8,44.5,18.4,18.2,3.9,8.6,2.7,45.2,0,0,45.5,"Fr","4-Jun","Oregon St.",-3.80728
"408","Vuk Vulikic","UTEP","CUSA",8.9,133.3,6.7,57.1,1.5,6.6,19,11.8,0,0.8,0,"Fr","4-Jun","UC San Diego",-0.336724
"409","Jamarius Burton","Texas Tech","B12",37.3,94.1,15.3,45.7,4.2,6.9,11.5,23.4,0.6,2.6,20.2,"Jr","4-Jun","Pittsburgh",2.39343
"410","A.J. McGinnis","UNC Greensboro","SC",35.2,104.1,18.5,51.6,0.9,8.1,5.7,12.4,0.3,1.6,9,"Fr","3-Jun","Cincinnati",-0.378975
"411","Pelle Larsson","Utah","P12",65.8,98.8,19.3,55.9,1.9,12.4,19.2,30.7,2,1.5,44.4,"Fr","5-Jun","Arizona",1.15783
"412","Brion Whitley","Murray St.","OVC",19.7,96.8,17.4,54.9,1.3,12.4,3.9,19.7,1.9,0.9,27.5,"Jr","4-Jun","Southern",-1.21936
"413","Josh Gray","LSU","SEC",2.8,88.4,18.4,50,16.7,21.5,0,18.1,3.4,0,116.7,"Fr","11-Jun","South Carolina",-1.78886
"414","Xavier Castaneda","South Florida","Amer",56.6,99.7,20.8,44,0.9,10.5,23.8,20,0.5,1.1,28,"Jr","1-Jun","Akron",-0.683655
"415","Cheikh Faye","Eastern Kentucky","OVC",15.6,94.4,22.1,41.5,6.6,14.2,4.1,6.9,2.5,1.8,6.1,"Jr","7-Jun","Charleston Southern",-2.17114
"416","Johquin Wiley","Delaware St.","MEAC",86.9,84.3,18.4,38.3,1.5,10.9,20.6,25.3,0,2.5,29.7,"Jr","11-May","Hampton",-2.81757
"417","Jordan Hairston","Texas A&M Corpus Chris","Slnd",35.4,72,25.4,33.8,3.1,9,22.2,24.6,0.7,3.4,25.7,"So","Jun-00","UNC Asheville",-1.84108
"418","Jordan Skipper-Brown","Eastern Illinois","OVC",45.3,111.3,19.3,63.5,8,17.7,8.9,17.9,5.3,1.6,40.1,"Sr","6-Jun","Murray St.",-0.337715
"419","Storm Murphy","Wofford","SC",87.9,113.6,26.2,57.6,2.2,8.4,26.1,18.7,0,1.5,27.1,"Sr","Jun-00","Virginia Tech",-1.59222
"420","Myles Johnson","Rutgers","B10",61.5,113.1,17.3,62.8,13.3,25.3,6.1,16.7,10.5,2.7,39.7,"Jr","11-Jun","UCLA",5.04257
"421","Clyde Trapp","Clemson","ACC",71.5,92.7,17.9,48.4,2.3,20.3,18.1,23.6,1.7,1.3,25.2,"Sr","4-Jun","Charlotte",2.55755
"422","Greg Gantt","Providence","BE",52.5,97.9,13,45.7,4.2,12.3,14,21.3,1.5,1.7,27.7,"So","8-Jun","North Carolina St.",2.28548
"423","Jailyn Ingram","Florida Atlantic","CUSA",59.2,98.4,23.5,46,5.3,22.7,14.7,15.6,1.8,1.8,11.8,"Sr","7-Jun","Georgia",0.162368
"424","Woody Newton","Syracuse","ACC",7.7,108,18.8,58.9,2.6,21.9,2.2,14.2,4,2,28.6,"Fr","8-Jun","Oklahoma St.",1.65288
"425","Mylik Wilson","Louisiana Lafayette","SB",83.6,102.4,21,46.6,3.4,13.9,16.7,16.5,2.6,3.5,29.1,"So","3-Jun","Texas Tech",2.34719
"426","Amari Kelly","Duquesne","A10",15.4,85.3,19.2,50,9.8,10.1,0,24.6,4.2,1.1,2.9,"So","9-Jun","UNC Wilmington",-0.45203
"427","Kamani Johnson","Little Rock","SB",69.8,113,22.2,51.3,13.2,14.2,15.3,19.4,2,1.4,100.5,"So","7-Jun","Arkansas",-0.14028
"428","Keon Edwards","DePaul","BE",5.1,97.5,12.7,38.9,5.5,5.5,0,11.5,0,0,22.2,"Fr","7-Jun","Nebraska",-1.56182
"429","Jacob Young","Rutgers","B10",75,98,27,51.7,1.1,5.9,23.3,21.4,0.3,3.3,25.9,"Sr","2-Jun","Oregon",1.69265
"430","Nick Farrar","North Carolina St.","ACC",2.3,70.6,14.7,50,0,5.3,0,17.3,4.8,2.6,100,"Fr","6-Jun","College of Charleston",1.10139
"431","Sam Griffin","UT Arlington","SB",61.5,108,25.9,51.1,1.1,7.5,19.2,10,0,1.7,15.4,"So","3-Jun","Tulsa",-2.34804
"432","LaDarius Marshall","New Orleans","Slnd",30.9,112.3,16.8,59.1,13.3,17.8,4.7,16,5.3,2.3,66.7,"Jr","6-Jun","Alcorn St.",-0.177815
"433","Quinton Morton-Robertson","Radford","BSth",42.8,103.5,19.2,52.2,1.2,10.7,14.3,21.2,0.3,2.7,36.5,"So","8-May","Fort Wayne",0.697832
"434","Donavan Yap","UNLV","MWC",0.8,59.6,29.2,20,0,0,24.9,0,0,7.5,0,"Fr","3-Jun","Fresno St.",0.600865
"435","Ty Groce","Eastern Michigan","MAC",83.7,115.5,21.8,56.7,5.6,18.7,13.9,12,2.8,2.3,29.2,"Sr","8-Jun","Butler",-0.385067
"436","Damian Chong Qui","Mount St. Mary's","NEC",91,103.7,26.4,43.9,0.6,12.4,33.3,17.2,0.4,1.5,38.2,"Jr","8-May","Fort Wayne",-0.33156
"437","Akol Arop","Nebraska","B10",8.7,104.2,10.6,59.4,7.8,17.3,1.6,18.2,5.3,2.9,43.8,"Fr","6-Jun","Nebraska Omaha",1.94591
"438","Joseph Yesufu","Drake","MVC",60.4,113.2,26.1,51.3,1,8,14.1,11.5,0.3,2.6,27,"So","Jun-00","Kansas",0.559727
"439","Jonathan Bolden","UMKC","Sum",0.1,0,0,0,0,0,0,0,0,0,0,"Jr","7-Jun","Bethune Cookman",-4.32833
"440","Paul Newman","Bucknell","Pat",43.1,95.3,17.2,62.2,8.9,20.5,2.8,24.7,4.5,1.3,37.8,"Sr","9-Jun","Albany",-0.318337
"441","Nate Lacewell","San Jose St.","MWC",27.8,71.9,17.6,28.3,6.2,16.9,2.8,16.5,2.8,0,37.7,"Fr","9-Jun","Texas St.",-3.96659
"442","Charles Coleman","East Carolina","Amer",5.5,58.5,12.6,14.3,2.8,20.7,0,11.6,6.5,1.5,71.4,"So","Jul-00","Saint Joseph's",0.709286
"443","Seventh Woods","South Carolina","SEC",40.7,76.8,20.3,39,1.2,9.1,18.6,26.7,0.3,3.1,10.5,"Sr","2-Jun","Morgan St.",0.269444
"444","Scott Blakney","Idaho","BSky",50.9,100.5,26.4,59.1,6.2,12,7.1,22.8,0.5,0.8,39,"Sr","8-Jun","Montana",-2.78391
"445","Seneca Knight","San Jose St.","MWC",10.8,65.2,32.2,24.3,6.2,21.7,10.5,19,0,3.4,51.4,"Jr","7-Jun","BYU",-2.22959
"446","Najee Garvin","Nicholls St.","Slnd",62.2,94.1,27,47.2,6.5,22.8,5.2,17.3,1.2,2.1,31.8,"Jr","7-Jun","Hampton",-1.63185
"447","Kevin Johnson","Nicholls St.","Slnd",81.8,106.5,17.6,48,2.3,6.1,15.5,14,0.5,4.1,30.8,"Sr","Jun-00","Illinois Chicago",1.42873
"448","Matt DeWolf","Brown","Ivy",24.9,90.2,18.7,49.1,9.6,16,17.5,30.7,1.7,2.4,27.6,"Jr","9-Jun","Washington St.",0.828099
"449","Tray Hollowell","Wofford","SC",81.5,96.9,18.4,51.9,0.2,12.8,11,18.8,0.3,1.2,12.3,"Sr","3-Jun","Morehead St.",-1.01789
"450","Mike Hood","Montana St.","BSky",29.2,95.2,25.4,42.2,2.5,6.9,13.3,12.8,0,2.6,24.5,"Jr","2-Jun","Coppin St.",-1.09283
"451","Bryce Monroe","Sam Houston St.","Slnd",54.3,92.2,27.5,41.1,0.6,5.7,24.3,21.6,0.2,0.9,35.5,"Fr","11-May","San Diego",-3.37999
"452","Francis Okoro","Oregon","P12",39,106.1,12.8,53.7,12.5,16.6,2.3,18,5.3,1.1,76.1,"So","9-Jun","Saint Louis",1.06785
"453","Miles Jones","Radford","BSth",18.6,86.8,13.2,39.1,6.1,20.1,13.5,24.5,1.9,1.3,18.8,"So","6-Jun","UNC Greensboro",0.770319
"454","Myles Lewis","VMI","SC",52.9,99.2,22.4,50.3,8.8,23.2,8.3,16.9,3.2,1.9,32,"Sr","5-Jun","McNeese St.",-0.0171958
"455","Marlon Ruffin","Nebraska Omaha","Sum",40.9,102,26.1,47.5,3.4,11.8,12.2,10.3,0.5,1.6,26.9,"Jr","5-Jun","Portland St.",-1.69008
"456","Torrence Watson","Missouri","SEC",15,100.7,13.3,45.9,3.7,5.6,3.4,10.8,0.7,1.8,24.3,"Jr","5-Jun","Elon",0.185643
"457","Cameron Healy","Albany","AE",21.4,77.6,20.2,32.6,0,12.8,9.6,12.5,0,2.1,19.6,"Jr","3-Jun","Central Michigan",-0.502344
"458","Brendan Adams","Connecticut","BE",34.7,98.4,14.8,38.1,2.8,9.3,12.7,17.8,0.3,1.7,43.3,"Jr","4-Jun","George Washington",0.425605
"459","Trevin Wade","Wichita St.","Amer",6.4,79.2,15.6,27.8,0,4.1,21.2,21.6,2.1,1.1,77.8,"Jr","11-May","Eastern Kentucky",-0.459337
"460","Dimencio Vaughn","Mississippi","SEC",9.8,64.6,22.9,39.3,6.3,19.5,6.8,35.1,1.1,3.2,46.4,"Sr","5-Jun","Rider",1.49716
"461","Brandon Martin","USC Upstate","BSth",1.6,105.2,18.7,66.7,16.8,26.1,16.4,22.2,0,4.2,33.3,"Jr","5-Jun","South Carolina",1.20974
"462","Damari Milstead","San Francisco","WCC",33.2,92.5,21.5,44.4,2.3,8.6,20.9,21.8,0.9,2.9,21.2,"Jr","2-Jun","Cal St. Fullerton",0.630995
"463","Glen McClintock","Air Force","MWC",59.6,89.7,13.8,50,2.6,12.4,13,26.6,0,1.9,31,"Fr","2-Jun","Northeastern",-2.04612
"464","Victor Iwuakor","Oklahoma","B12",22.7,97,18.6,48.9,14.1,13.1,4.2,20,3.1,1.4,87.2,"So","7-Jun","UNLV",0.534689
"465","Jamal Johnson","Auburn","SEC",63.3,109.5,16.7,48.6,2.4,7.9,9.7,11.8,0.6,1.7,23.4,"Jr","4-Jun","UAB",0.34089
"466","Ryan Wade","Holy Cross","Pat",65.4,98.5,13.2,47.8,2.4,8.5,9,16.4,0.5,1.5,16.9,"So","2-Jun","Central Michigan",-1.56015
"467","Jaheam Cornwall","Gardner Webb","BSth",76.8,112.2,24.4,54.9,2.2,9.8,26.5,16.5,0.3,1.3,21.9,"Sr","Jun-00","Penn St.",-2.27276
"468","Alexis Yetna","South Florida","Amer",50.2,110.6,17.3,51.3,9.8,20.8,6.9,14.4,2.9,0.8,25.4,"Jr","8-Jun","Seton Hall",0.157867
"469","Eric Boone","Georgia Southern","SB",63.1,93.8,25.4,45.5,2.5,13,22.5,21.2,0.4,4.6,34.5,"Jr","2-Jun","North Carolina Central",1.19059
"470","David Caraher","St. John's","BE",2.9,69.4,14,35.7,0,10.7,14.4,24.2,0,0,14.3,"Jr","6-Jun","High Point",-3.57742
"471","Quentin Scott","Texas St.","SB",27.9,90.2,19.3,35.1,7.3,8.5,8.9,11.3,1.6,1,28.4,"Sr","7-Jun","Tulane",-1.78316
"472","Jacob Falko","Gardner Webb","BSth",72.5,102.8,19.6,46.8,3.7,15.6,12.9,14.5,0.6,2.9,26.6,"Jr","2-Jun","Binghamton",0.207737
"473","Jake Boggs","UNC Wilmington","CAA",63.4,115.1,16.8,54,4.7,13.6,4.9,10,3.4,1.1,32.7,"So","7-Jun","South Florida",-1.1287
"474","Ayinde Hikim","La Salle","A10",16.3,98.2,21.2,41.5,2.2,5.4,31.9,17.3,0,3.7,23.4,"So","11-May","UMass Lowell",0.0783303
"475","Ajani Kennedy","Tennessee Martin","OVC",64.6,88.6,17.5,46.3,5.6,16.3,9,23.3,1.7,1.6,24.8,"Jr","9-Jun","Cal Poly",-2.24914
"476","Brian Taylor","Illinois Chicago","Horz",22.1,85.2,13.7,48.8,1.2,9,2.8,19.2,3.2,1.8,23.8,"So","6-Jun","Central Michigan",-0.0879673
"477","Justin Kier","Georgia","SEC",77.1,94.7,16.7,48.7,1.3,11.9,12.9,25.3,0.3,2.9,30.3,"Sr","4-Jun","Arizona",1.6455
"478","Keith Williams","Cincinnati","Amer",68.2,96.2,29.8,44.2,6.1,11.2,21.3,15.3,2.8,2.4,42.6,"Sr","5-Jun","Western Kentucky",0.403993
"479","Tyler Cochran","Northern Illinois","MAC",50.5,103.1,26.8,46.5,10.1,15.4,15.7,11.4,0.9,3.1,26.5,"So","2-Jun","Ball St.",-1.07552
"480","Vince Cole","St. John's","BE",57.5,99.6,18.5,47.9,2.5,9.8,8.2,15.4,2.4,1,20,"Jr","6-Jun","Coastal Carolina",-0.87945
"481","Kevin Obanor","Oral Roberts","Sum",82.1,116.4,26,57.8,8,24.1,6.4,14.9,1.9,1,34.7,"Jr","8-Jun","Texas Tech",-1.55533
"482","Sam Hines Jr.","Denver","Sum",72,92.6,22.3,47.7,7.2,18.6,10.1,20.2,2.2,1.2,36.7,"Fr","6-Jun","South Florida",-2.50045
"483","Anthony Gaines","Northwestern","B10",51.7,99,12.2,50.7,4.9,17.6,9,22.6,1.5,1.7,40.6,"Sr","4-Jun","Siena",2.30236
"484","Jacob Davison","Eastern Washington","BSky",47.9,94.2,25.8,45.6,2.6,11.2,12.3,16.3,1.4,1.7,23,"Sr","4-Jun","Cal Poly",-0.389979
"485","Jordan Goldwire","Duke","ACC",70.6,105.8,14.5,44.6,3.5,9,22,19.7,0.3,4.5,13.6,"Sr","2-Jun","Oklahoma",3.46777
"486","Jahbril Price-Noel","Pacific","WCC",45.9,80.9,16.2,40.7,2.6,12.4,12.8,21.6,1.2,0.4,16,"Jr","7-Jun","Wagner",-1.3196
"487","Chance Hunter","Long Beach St.","BW",66.9,88.6,22.2,49.2,3.3,17,8,19.6,0.8,1.6,19.4,"Jr","6-Jun","Cal Baptist",-0.940313
"488","Marreon Jackson","Toledo","MAC",84.4,111.1,28.6,50,1.9,16.8,32.3,17.5,0.9,3.1,25.9,"Sr","1-Jun","Arizona St.",1.41198
"489","CJ Kelly","Albany","AE",63.4,109.3,24.1,58.6,2.2,15.2,15.1,17.7,1.4,2.3,44,"Jr","5-Jun","Massachusetts",0.627497
"490","Garrison Brooks","North Carolina","ACC",67.6,103.7,18.8,47.7,8.6,17.9,9.1,16.9,3.2,1.4,38.5,"Sr","10-Jun","Mississippi St.",2.21852
